text,scrape_time,tweet_id,created_at,reply_count,quote_count,like_count,retweet_count,geo_full_name,geo_id,username,user_location,num_followers,search_keywords,search_neighbourhood
A 1-0 win in the Highlands over (D)Ross County thanks to that man Duk (again) is marred by a late VAR intervention that sees Graeme Shinnie sent off - the aftermath of which sees the Dons captain suspended for 4 games. https://t.co/VaWsSqbIOK,2023-12-27 13:13:52.432299,1739784102000177227,2023-12-26 23:03:48+00:00,1,0,0,0,,,AbzPodcast,"Aiberdeen min, Scotland",7886,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"VILE HEAD🐽HOG is a RACIST, NARCISSISTIC SOCIOPATH!The☣️COVEN has NOTHING TO DO w/the SAFETY, SERVICE or PROTECTION of VICTIMS!READ REVIEWS! DREGS of SOCIETY are YOU🎪🐒PROFANE🇨🇦PIGS https://t.co/xGtxgNFeeqDEFUND POLICE NOW! @CanadianPolice @CACP_ACCP @iiobc @StamatakisCPA https://t.co/rKqlSBcpcV https://t.co/ECy6p5reWO Full of gratitude and admiration as I leave @SaanichPolice B Platoon’s nightshift briefing - they are on duty away from their families to serve and keep other people and families safe tonight.  @saanich is in very good hands, as always.  #gratefulchief #yyj 🙏🎅 https://t.co/HTH0BKjphR",2023-12-27 13:13:52.509265,1739748079623180564,2023-12-26 20:40:39+00:00,0,0,1,0,,,cursethewicked,HATED by the world & BC🇨🇦GOV,2022,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Highlands For The Win I Gotta Try Something Other Than There Breakfast,2023-12-27 13:13:52.509288,1739736549145686301,2023-12-26 19:54:50+00:00,0,0,0,0,,,datniggamarvinn,1/13 Wait On It ,615,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Great team win!! https://t.co/hOubLhsklN,2023-12-27 13:13:52.509292,1739452908159012882,2023-12-26 01:07:45+00:00,0,0,6,1,,,mills_kaylee_,Kentucky ,57,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@ChiefDuthie @SaanichPolice @saanich @SaanichPoliceA Merry Christmas to you, your family and your entire police department 🚔🎄🎅",2023-12-27 13:13:52.509302,1739260589933842832,2023-12-25 12:23:33+00:00,1,0,1,0,,,kdhanjal12,Canada,7625,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Lace up your skates and glide into the New Year with style! Door prizes will be drawn throughout the event (must be present to win). Thank you to all our sponsors Dan Porter Motors; The Spur Bar and Grill; Neighbors Bar; Highlands Engineering; Papa John's Pizza; and Coca-Cola! https://t.co/lws9JutBi3,2023-12-27 13:13:52.509306,1739047045481316803,2023-12-24 22:15:00+00:00,0,0,1,0,,,Dickinson_Parks,"Dickinson, ND",120,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
@GunnerLoulou Happy Christmas lady from the Highlands :) Let's get a win on the 28th!,2023-12-27 13:13:52.509309,1739014507542782389,2023-12-24 20:05:42+00:00,0,0,1,0,,,highlandrebel2,,461,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
Controversial opinion. County can’t control the weather in the highlands. If they call the game off early fans complain there is hours in which they could get the pitch ready. They call off late and fans moan how far they’ve traveled. They can’t win either way! https://t.co/UceEBs0lHD We can confirm that our cinch Premiership fixture with Ross County has been postponed due to a waterlogged pitch.https://t.co/XzcMSEoLZ3 https://t.co/MrmeWN29yE,2023-12-27 13:13:52.578515,1738545613426307558,2023-12-23 13:02:29+00:00,3,0,2,0,,,KingOtheNorth31,North East Scotland Hibee ,766,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"❗️A damp wet snowy day here in the highlands ❗️

What better way to warm you up with day two on the countdown to Christmas ! 

Your winner is Munro’s thunderbolt of a volley in our home win over Celtic ! https://t.co/OubTkpY2HM",2023-12-27 13:13:52.578552,1738538163574821095,2023-12-23 12:32:53+00:00,1,1,6,0,,,rosscountysc,,212,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"@rmhsbasketball hosted Highlands Ranch. D team earned the win, JV lost a close game by 1 and Varsity couldn’t quite match the intensity Highlands Ranch brought to the court, lots of players contributing, gaining valuable experience for our future.  Proud of you Bo’s! @RMHSLOBOS https://t.co/UatRRrQrkV",2023-12-27 13:13:52.578563,1738420362008768573,2023-12-23 04:44:47+00:00,0,0,2,2,,,LoBo_Athletics,"Fort Collins, CO",476,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
"Northern Highlands EMPTY NET GOAL at 13:25 of the third period, Baratta, his second of the game, from Beswick, finishes off a 5-2 Highlanders win over Ramapo.  Shots 32-27 NH.",2023-12-27 13:13:52.578574,1738346817413100010,2023-12-22 23:52:32+00:00,0,0,0,0,,,VarsityAces,North Jersey,187845,(900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west) (capital regional district OR svdp OR burnside gorge community association OR saanich police department OR win OR mental health society of greater victoria OR victoria chamber OR temporary housing OR low income OR front line worker OR social housing OR theft) lang:en -is:retweet,900-block pandora avenue OR esquimalt OR highlands OR metchosin OR pacheedaht OR saanich OR sooke OR vic west
